doc_id,label
3860,comp.sys.ibm.pc.hardware
3861,comp.sys.ibm.pc.hardware
3862,comp.sys.ibm.pc.hardware
3863,comp.sys.ibm.pc.hardware
3864,comp.sys.ibm.pc.hardware
3865,comp.sys.ibm.pc.hardware
3866,comp.sys.ibm.pc.hardware
3867,comp.sys.ibm.pc.hardware
3868,comp.sys.ibm.pc.hardware
3869,comp.sys.ibm.pc.hardware
3870,comp.sys.ibm.pc.hardware
3871,comp.sys.ibm.pc.hardware
3872,comp.sys.ibm.pc.hardware
3873,comp.sys.ibm.pc.hardware
3874,comp.sys.ibm.pc.hardware
3875,comp.sys.ibm.pc.hardware
3876,comp.sys.ibm.pc.hardware
3877,comp.sys.ibm.pc.hardware
3878,comp.sys.ibm.pc.hardware
3879,comp.sys.ibm.pc.hardware
3880,comp.sys.ibm.pc.hardware
3881,comp.sys.ibm.pc.hardware
3882,comp.sys.ibm.pc.hardware
3883,comp.sys.ibm.pc.hardware
3884,comp.sys.ibm.pc.hardware
3885,comp.sys.ibm.pc.hardware
3886,comp.sys.ibm.pc.hardware
3887,comp.sys.ibm.pc.hardware
3888,comp.sys.ibm.pc.hardware
3889,comp.sys.ibm.pc.hardware
3890,comp.sys.ibm.pc.hardware
3891,comp.sys.ibm.pc.hardware
3892,comp.sys.ibm.pc.hardware
3893,comp.sys.ibm.pc.hardware
3894,comp.sys.ibm.pc.hardware
3895,comp.sys.ibm.pc.hardware
3896,comp.sys.ibm.pc.hardware
3897,comp.sys.ibm.pc.hardware
3898,comp.sys.ibm.pc.hardware
3899,comp.sys.ibm.pc.hardware
3900,comp.sys.ibm.pc.hardware
3901,comp.sys.ibm.pc.hardware
3902,comp.sys.ibm.pc.hardware
3903,comp.sys.ibm.pc.hardware
3904,comp.sys.ibm.pc.hardware
3905,comp.sys.ibm.pc.hardware
3906,comp.sys.ibm.pc.hardware
3907,comp.sys.ibm.pc.hardware
3908,comp.sys.ibm.pc.hardware
3909,comp.sys.ibm.pc.hardware
3910,comp.sys.ibm.pc.hardware
3911,comp.sys.ibm.pc.hardware
3912,comp.sys.ibm.pc.hardware
3913,comp.sys.ibm.pc.hardware
3914,comp.sys.ibm.pc.hardware
3915,comp.sys.ibm.pc.hardware
3916,comp.sys.ibm.pc.hardware
3917,comp.sys.ibm.pc.hardware
3918,comp.sys.ibm.pc.hardware
3919,comp.sys.ibm.pc.hardware
3920,comp.sys.ibm.pc.hardware
3921,comp.sys.ibm.pc.hardware
3922,comp.sys.ibm.pc.hardware
3923,comp.sys.ibm.pc.hardware
3924,comp.sys.ibm.pc.hardware
3925,comp.sys.ibm.pc.hardware
3926,comp.sys.ibm.pc.hardware
3927,comp.sys.ibm.pc.hardware
3928,comp.sys.ibm.pc.hardware
3929,comp.sys.ibm.pc.hardware
3930,comp.sys.ibm.pc.hardware
3931,comp.sys.ibm.pc.hardware
3932,comp.sys.ibm.pc.hardware
3933,comp.sys.ibm.pc.hardware
3934,comp.sys.ibm.pc.hardware
3935,comp.sys.ibm.pc.hardware
3936,comp.sys.ibm.pc.hardware
3937,comp.sys.ibm.pc.hardware
3938,comp.sys.ibm.pc.hardware
3939,comp.sys.ibm.pc.hardware
3940,comp.sys.ibm.pc.hardware
3941,comp.sys.ibm.pc.hardware
3942,comp.sys.ibm.pc.hardware
3943,comp.sys.ibm.pc.hardware
3944,comp.sys.ibm.pc.hardware
3945,comp.sys.ibm.pc.hardware
3946,comp.sys.ibm.pc.hardware
3947,comp.sys.ibm.pc.hardware
3948,comp.sys.ibm.pc.hardware
3949,comp.sys.ibm.pc.hardware
3950,comp.sys.ibm.pc.hardware
3951,comp.sys.ibm.pc.hardware
3952,comp.sys.ibm.pc.hardware
3953,comp.sys.ibm.pc.hardware
3954,comp.sys.ibm.pc.hardware
3955,comp.sys.ibm.pc.hardware
3956,comp.sys.ibm.pc.hardware
3957,comp.sys.ibm.pc.hardware
3958,comp.sys.ibm.pc.hardware
3959,comp.sys.ibm.pc.hardware
3960,comp.sys.ibm.pc.hardware
3961,comp.sys.ibm.pc.hardware
3962,comp.sys.ibm.pc.hardware
3963,comp.sys.ibm.pc.hardware
3964,comp.sys.ibm.pc.hardware
3965,comp.sys.ibm.pc.hardware
3966,comp.sys.ibm.pc.hardware
3967,comp.sys.ibm.pc.hardware
3968,comp.sys.ibm.pc.hardware
3969,comp.sys.ibm.pc.hardware
3970,comp.sys.ibm.pc.hardware
3971,comp.sys.ibm.pc.hardware
3972,comp.sys.ibm.pc.hardware
3973,comp.sys.ibm.pc.hardware
3974,comp.sys.ibm.pc.hardware
3975,comp.sys.ibm.pc.hardware
3976,comp.sys.ibm.pc.hardware
3977,comp.sys.ibm.pc.hardware
3978,comp.sys.ibm.pc.hardware
3979,comp.sys.ibm.pc.hardware
3980,comp.sys.ibm.pc.hardware
3981,comp.sys.ibm.pc.hardware
3982,comp.sys.ibm.pc.hardware
3983,comp.sys.ibm.pc.hardware
3984,comp.sys.ibm.pc.hardware
3985,comp.sys.ibm.pc.hardware
3986,comp.sys.ibm.pc.hardware
3987,comp.sys.ibm.pc.hardware
3988,comp.sys.ibm.pc.hardware
3989,comp.sys.ibm.pc.hardware
3990,comp.sys.ibm.pc.hardware
3991,comp.sys.ibm.pc.hardware
3992,comp.sys.ibm.pc.hardware
3993,comp.sys.ibm.pc.hardware
3994,comp.sys.ibm.pc.hardware
3995,comp.sys.ibm.pc.hardware
3996,comp.sys.ibm.pc.hardware
3997,comp.sys.ibm.pc.hardware
3998,comp.sys.ibm.pc.hardware
3999,comp.sys.ibm.pc.hardware
4000,comp.sys.mac.hardware
4001,comp.sys.mac.hardware
4002,comp.sys.mac.hardware
4003,comp.sys.mac.hardware
4004,comp.sys.mac.hardware
4005,comp.sys.mac.hardware
4006,comp.sys.mac.hardware
4007,comp.sys.mac.hardware
4008,comp.sys.mac.hardware
4009,comp.sys.mac.hardware
4010,comp.sys.mac.hardware
4011,comp.sys.mac.hardware
4012,comp.sys.mac.hardware
4013,comp.sys.mac.hardware
4014,comp.sys.mac.hardware
4015,comp.sys.mac.hardware
4016,comp.sys.mac.hardware
4017,comp.sys.mac.hardware
4018,comp.sys.mac.hardware
4019,comp.sys.mac.hardware
4020,comp.sys.mac.hardware
4021,comp.sys.mac.hardware
4022,comp.sys.mac.hardware
4023,comp.sys.mac.hardware
4024,comp.sys.mac.hardware
4025,comp.sys.mac.hardware
4026,comp.sys.mac.hardware
4027,comp.sys.mac.hardware
4028,comp.sys.mac.hardware
4029,comp.sys.mac.hardware
4030,comp.sys.mac.hardware
4031,comp.sys.mac.hardware
4032,comp.sys.mac.hardware
4033,comp.sys.mac.hardware
4034,comp.sys.mac.hardware
4035,comp.sys.mac.hardware
4036,comp.sys.mac.hardware
4037,comp.sys.mac.hardware
4038,comp.sys.mac.hardware
4039,comp.sys.mac.hardware
4040,comp.sys.mac.hardware
4041,comp.sys.mac.hardware
4042,comp.sys.mac.hardware
4043,comp.sys.mac.hardware
4044,comp.sys.mac.hardware
4045,comp.sys.mac.hardware
4046,comp.sys.mac.hardware
4047,comp.sys.mac.hardware
4048,comp.sys.mac.hardware
4049,comp.sys.mac.hardware
4050,comp.sys.mac.hardware
4051,comp.sys.mac.hardware
4052,comp.sys.mac.hardware
4053,comp.sys.mac.hardware
4054,comp.sys.mac.hardware
4055,comp.sys.mac.hardware
4056,comp.sys.mac.hardware
4057,comp.sys.mac.hardware
4058,comp.sys.mac.hardware
4059,comp.sys.mac.hardware
4060,comp.sys.mac.hardware
4061,comp.sys.mac.hardware
4062,comp.sys.mac.hardware
4063,comp.sys.mac.hardware
4064,comp.sys.mac.hardware
4065,comp.sys.mac.hardware
4066,comp.sys.mac.hardware
4067,comp.sys.mac.hardware
4068,comp.sys.mac.hardware
4069,comp.sys.mac.hardware
4070,comp.sys.mac.hardware
4071,comp.sys.mac.hardware
4072,comp.sys.mac.hardware
4073,comp.sys.mac.hardware
4074,comp.sys.mac.hardware
4075,comp.sys.mac.hardware
4076,comp.sys.mac.hardware
4077,comp.sys.mac.hardware
4078,comp.sys.mac.hardware
4079,comp.sys.mac.hardware
4080,comp.sys.mac.hardware
4081,comp.sys.mac.hardware
4082,comp.sys.mac.hardware
4083,comp.sys.mac.hardware
4084,comp.sys.mac.hardware
4085,comp.sys.mac.hardware
4086,comp.sys.mac.hardware
4087,comp.sys.mac.hardware
4088,comp.sys.mac.hardware
4089,comp.sys.mac.hardware
4090,comp.sys.mac.hardware
4091,comp.sys.mac.hardware
4092,comp.sys.mac.hardware
4093,comp.sys.mac.hardware
4094,comp.sys.mac.hardware
4095,comp.sys.mac.hardware
4096,comp.sys.mac.hardware
4097,comp.sys.mac.hardware
4098,comp.sys.mac.hardware
4099,comp.sys.mac.hardware
4100,comp.sys.mac.hardware
4101,comp.sys.mac.hardware
4102,comp.sys.mac.hardware
4103,comp.sys.mac.hardware
4104,comp.sys.mac.hardware
4105,comp.sys.mac.hardware
4106,comp.sys.mac.hardware
4107,comp.sys.mac.hardware
4108,comp.sys.mac.hardware
4109,comp.sys.mac.hardware
4110,comp.sys.mac.hardware
4111,comp.sys.mac.hardware
4112,comp.sys.mac.hardware
4113,comp.sys.mac.hardware
4114,comp.sys.mac.hardware
4115,comp.sys.mac.hardware
4116,comp.sys.mac.hardware
4117,comp.sys.mac.hardware
4118,comp.sys.mac.hardware
4119,comp.sys.mac.hardware
4120,comp.sys.mac.hardware
4121,comp.sys.mac.hardware
4122,comp.sys.mac.hardware
4123,comp.sys.mac.hardware
4124,comp.sys.mac.hardware
4125,comp.sys.mac.hardware
4126,comp.sys.mac.hardware
4127,comp.sys.mac.hardware
4128,comp.sys.mac.hardware
4129,comp.sys.mac.hardware
4130,comp.sys.mac.hardware
4131,comp.sys.mac.hardware
4132,comp.sys.mac.hardware
4133,comp.sys.mac.hardware
4134,comp.sys.mac.hardware
4135,comp.sys.mac.hardware
4136,comp.sys.mac.hardware
4137,comp.sys.mac.hardware
4138,comp.sys.mac.hardware
4139,comp.sys.mac.hardware
4140,comp.sys.mac.hardware
4141,comp.sys.mac.hardware
4142,comp.sys.mac.hardware
4143,comp.sys.mac.hardware
4144,comp.sys.mac.hardware
4145,comp.sys.mac.hardware
4146,comp.sys.mac.hardware
4147,comp.sys.mac.hardware
4148,comp.sys.mac.hardware
4149,comp.sys.mac.hardware
4150,comp.sys.mac.hardware
4151,comp.sys.mac.hardware
4152,comp.sys.mac.hardware
4153,comp.sys.mac.hardware
4154,comp.sys.mac.hardware
4155,comp.sys.mac.hardware
4156,comp.sys.mac.hardware
4157,comp.sys.mac.hardware
4158,comp.sys.mac.hardware
4159,comp.sys.mac.hardware
4160,comp.sys.mac.hardware
4161,comp.sys.mac.hardware
4162,comp.sys.mac.hardware
4163,comp.sys.mac.hardware
4164,comp.sys.mac.hardware
4165,comp.sys.mac.hardware
4166,comp.sys.mac.hardware
4167,comp.sys.mac.hardware
4168,comp.sys.mac.hardware
4169,comp.sys.mac.hardware
4170,comp.sys.mac.hardware
4171,comp.sys.mac.hardware
4172,comp.sys.mac.hardware
4173,comp.sys.mac.hardware
4174,comp.sys.mac.hardware
4175,comp.sys.mac.hardware
4176,comp.sys.mac.hardware
4177,comp.sys.mac.hardware
4178,comp.sys.mac.hardware
4179,comp.sys.mac.hardware
4180,comp.sys.mac.hardware
4181,comp.sys.mac.hardware
4182,comp.sys.mac.hardware
4183,comp.sys.mac.hardware
4184,comp.sys.mac.hardware
4185,comp.sys.mac.hardware
4186,comp.sys.mac.hardware
4187,comp.sys.mac.hardware
4188,comp.sys.mac.hardware
4189,comp.sys.mac.hardware
4190,comp.sys.mac.hardware
4191,comp.sys.mac.hardware
4192,comp.sys.mac.hardware
4193,comp.sys.mac.hardware
4194,comp.sys.mac.hardware
4195,comp.sys.mac.hardware
4196,comp.sys.mac.hardware
4197,comp.sys.mac.hardware
4198,comp.sys.mac.hardware
4199,comp.sys.mac.hardware
4200,comp.sys.mac.hardware
4201,comp.sys.mac.hardware
4202,comp.sys.mac.hardware
4203,comp.sys.mac.hardware
4204,comp.sys.mac.hardware
4205,comp.sys.mac.hardware
4206,comp.sys.mac.hardware
4207,comp.sys.mac.hardware
4208,comp.sys.mac.hardware
4209,comp.sys.mac.hardware
4210,comp.sys.mac.hardware
4211,comp.sys.mac.hardware
4212,comp.sys.mac.hardware
4213,comp.sys.mac.hardware
4214,comp.sys.mac.hardware
4215,comp.sys.mac.hardware
4216,comp.sys.mac.hardware
4217,comp.sys.mac.hardware
4218,comp.sys.mac.hardware
4219,comp.sys.mac.hardware
4220,comp.sys.mac.hardware
4221,comp.sys.mac.hardware
4222,comp.sys.mac.hardware
4223,comp.sys.mac.hardware
4224,comp.sys.mac.hardware
4225,comp.sys.mac.hardware
4226,comp.sys.mac.hardware
4227,comp.sys.mac.hardware
4228,comp.sys.mac.hardware
4229,comp.sys.mac.hardware
4230,comp.sys.mac.hardware
4231,comp.sys.mac.hardware
4232,comp.sys.mac.hardware
4233,comp.sys.mac.hardware
4234,comp.sys.mac.hardware
4235,comp.sys.mac.hardware
4236,comp.sys.mac.hardware
4237,comp.sys.mac.hardware
4238,comp.sys.mac.hardware
4239,comp.sys.mac.hardware
4240,comp.sys.mac.hardware
4241,comp.sys.mac.hardware
4242,comp.sys.mac.hardware
4243,comp.sys.mac.hardware
4244,comp.sys.mac.hardware
4245,comp.sys.mac.hardware
4246,comp.sys.mac.hardware
4247,comp.sys.mac.hardware
4248,comp.sys.mac.hardware
4249,comp.sys.mac.hardware
4250,comp.sys.mac.hardware
4251,comp.sys.mac.hardware
4252,comp.sys.mac.hardware
4253,comp.sys.mac.hardware
4254,comp.sys.mac.hardware
4255,comp.sys.mac.hardware
4256,comp.sys.mac.hardware
4257,comp.sys.mac.hardware
4258,comp.sys.mac.hardware
4259,comp.sys.mac.hardware
4260,comp.sys.mac.hardware
4261,comp.sys.mac.hardware
4262,comp.sys.mac.hardware
4263,comp.sys.mac.hardware
4264,comp.sys.mac.hardware
4265,comp.sys.mac.hardware
4266,comp.sys.mac.hardware
4267,comp.sys.mac.hardware
4268,comp.sys.mac.hardware
4269,comp.sys.mac.hardware
4270,comp.sys.mac.hardware
4271,comp.sys.mac.hardware
4272,comp.sys.mac.hardware
4273,comp.sys.mac.hardware
4274,comp.sys.mac.hardware
4275,comp.sys.mac.hardware
4276,comp.sys.mac.hardware
4277,comp.sys.mac.hardware
4278,comp.sys.mac.hardware
4279,comp.sys.mac.hardware
4280,comp.sys.mac.hardware
4281,comp.sys.mac.hardware
4282,comp.sys.mac.hardware
4283,comp.sys.mac.hardware
4284,comp.sys.mac.hardware
4285,comp.sys.mac.hardware
4286,comp.sys.mac.hardware
4287,comp.sys.mac.hardware
4288,comp.sys.mac.hardware
4289,comp.sys.mac.hardware
4290,comp.sys.mac.hardware
4291,comp.sys.mac.hardware
4292,comp.sys.mac.hardware
4293,comp.sys.mac.hardware
4294,comp.sys.mac.hardware
4295,comp.sys.mac.hardware
4296,comp.sys.mac.hardware
4297,comp.sys.mac.hardware
4298,comp.sys.mac.hardware
4299,comp.sys.mac.hardware
4300,comp.sys.mac.hardware
4301,comp.sys.mac.hardware
4302,comp.sys.mac.hardware
4303,comp.sys.mac.hardware
4304,comp.sys.mac.hardware
4305,comp.sys.mac.hardware
4306,comp.sys.mac.hardware
4307,comp.sys.mac.hardware
4308,comp.sys.mac.hardware
4309,comp.sys.mac.hardware
4310,comp.sys.mac.hardware
4311,comp.sys.mac.hardware
4312,comp.sys.mac.hardware
4313,comp.sys.mac.hardware
4314,comp.sys.mac.hardware
4315,comp.sys.mac.hardware
4316,comp.sys.mac.hardware
4317,comp.sys.mac.hardware
4318,comp.sys.mac.hardware
4319,comp.sys.mac.hardware
4320,comp.sys.mac.hardware
4321,comp.sys.mac.hardware
4322,comp.sys.mac.hardware
4323,comp.sys.mac.hardware
4324,comp.sys.mac.hardware
4325,comp.sys.mac.hardware
4326,comp.sys.mac.hardware
4327,comp.sys.mac.hardware
4328,comp.sys.mac.hardware
4329,comp.sys.mac.hardware
4330,comp.sys.mac.hardware
4331,comp.sys.mac.hardware
4332,comp.sys.mac.hardware
4333,comp.sys.mac.hardware
4334,comp.sys.mac.hardware
4335,comp.sys.mac.hardware
4336,comp.sys.mac.hardware
4337,comp.sys.mac.hardware
4338,comp.sys.mac.hardware
4339,comp.sys.mac.hardware
4340,comp.sys.mac.hardware
4341,comp.sys.mac.hardware
4342,comp.sys.mac.hardware
4343,comp.sys.mac.hardware
4344,comp.sys.mac.hardware
4345,comp.sys.mac.hardware
4346,comp.sys.mac.hardware
4347,comp.sys.mac.hardware
4348,comp.sys.mac.hardware
4349,comp.sys.mac.hardware
4350,comp.sys.mac.hardware
4351,comp.sys.mac.hardware
4352,comp.sys.mac.hardware
4353,comp.sys.mac.hardware
4354,comp.sys.mac.hardware
4355,comp.sys.mac.hardware
4356,comp.sys.mac.hardware
4357,comp.sys.mac.hardware
4358,comp.sys.mac.hardware
4359,comp.sys.mac.hardware
4360,comp.sys.mac.hardware
4361,comp.sys.mac.hardware
4362,comp.sys.mac.hardware
4363,comp.sys.mac.hardware
4364,comp.sys.mac.hardware
4365,comp.sys.mac.hardware
4366,comp.sys.mac.hardware
4367,comp.sys.mac.hardware
4368,comp.sys.mac.hardware
4369,comp.sys.mac.hardware
4370,comp.sys.mac.hardware
4371,comp.sys.mac.hardware
4372,comp.sys.mac.hardware
4373,comp.sys.mac.hardware
4374,comp.sys.mac.hardware
4375,comp.sys.mac.hardware
4376,comp.sys.mac.hardware
4377,comp.sys.mac.hardware
4378,comp.sys.mac.hardware
4379,comp.sys.mac.hardware
4380,comp.sys.mac.hardware
4381,comp.sys.mac.hardware
4382,comp.sys.mac.hardware
4383,comp.sys.mac.hardware
4384,comp.sys.mac.hardware
4385,comp.sys.mac.hardware
4386,comp.sys.mac.hardware
4387,comp.sys.mac.hardware
4388,comp.sys.mac.hardware
4389,comp.sys.mac.hardware
4390,comp.sys.mac.hardware
4391,comp.sys.mac.hardware
4392,comp.sys.mac.hardware
4393,comp.sys.mac.hardware
4394,comp.sys.mac.hardware
4395,comp.sys.mac.hardware
4396,comp.sys.mac.hardware
4397,comp.sys.mac.hardware
4398,comp.sys.mac.hardware
4399,comp.sys.mac.hardware
4400,comp.sys.mac.hardware
4401,comp.sys.mac.hardware
4402,comp.sys.mac.hardware
4403,comp.sys.mac.hardware
4404,comp.sys.mac.hardware
4405,comp.sys.mac.hardware
4406,comp.sys.mac.hardware
4407,comp.sys.mac.hardware
4408,comp.sys.mac.hardware
4409,comp.sys.mac.hardware
4410,comp.sys.mac.hardware
4411,comp.sys.mac.hardware
4412,comp.sys.mac.hardware
4413,comp.sys.mac.hardware
4414,comp.sys.mac.hardware
4415,comp.sys.mac.hardware
4416,comp.sys.mac.hardware
4417,comp.sys.mac.hardware
4418,comp.sys.mac.hardware
4419,comp.sys.mac.hardware
4420,comp.sys.mac.hardware
4421,comp.sys.mac.hardware
4422,comp.sys.mac.hardware
4423,comp.sys.mac.hardware
4424,comp.sys.mac.hardware
4425,comp.sys.mac.hardware
4426,comp.sys.mac.hardware
4427,comp.sys.mac.hardware
4428,comp.sys.mac.hardware
4429,comp.sys.mac.hardware
4430,comp.sys.mac.hardware
4431,comp.sys.mac.hardware
4432,comp.sys.mac.hardware
4433,comp.sys.mac.hardware
4434,comp.sys.mac.hardware
4435,comp.sys.mac.hardware
4436,comp.sys.mac.hardware
4437,comp.sys.mac.hardware
4438,comp.sys.mac.hardware
4439,comp.sys.mac.hardware
4440,comp.sys.mac.hardware
4441,comp.sys.mac.hardware
4442,comp.sys.mac.hardware
4443,comp.sys.mac.hardware
4444,comp.sys.mac.hardware
4445,comp.sys.mac.hardware
4446,comp.sys.mac.hardware
4447,comp.sys.mac.hardware
4448,comp.sys.mac.hardware
4449,comp.sys.mac.hardware
4450,comp.sys.mac.hardware
4451,comp.sys.mac.hardware
4452,comp.sys.mac.hardware
4453,comp.sys.mac.hardware
4454,comp.sys.mac.hardware
4455,comp.sys.mac.hardware
4456,comp.sys.mac.hardware
4457,comp.sys.mac.hardware
4458,comp.sys.mac.hardware
4459,comp.sys.mac.hardware
4460,comp.sys.mac.hardware
4461,comp.sys.mac.hardware
4462,comp.sys.mac.hardware
4463,comp.sys.mac.hardware
4464,comp.sys.mac.hardware
4465,comp.sys.mac.hardware
4466,comp.sys.mac.hardware
4467,comp.sys.mac.hardware
4468,comp.sys.mac.hardware
4469,comp.sys.mac.hardware
4470,comp.sys.mac.hardware
4471,comp.sys.mac.hardware
4472,comp.sys.mac.hardware
4473,comp.sys.mac.hardware
4474,comp.sys.mac.hardware
4475,comp.sys.mac.hardware
4476,comp.sys.mac.hardware
4477,comp.sys.mac.hardware
4478,comp.sys.mac.hardware
4479,comp.sys.mac.hardware
4480,comp.sys.mac.hardware
4481,comp.sys.mac.hardware
4482,comp.sys.mac.hardware
4483,comp.sys.mac.hardware
4484,comp.sys.mac.hardware
4485,comp.sys.mac.hardware
4486,comp.sys.mac.hardware
4487,comp.sys.mac.hardware
4488,comp.sys.mac.hardware
4489,comp.sys.mac.hardware
4490,comp.sys.mac.hardware
4491,comp.sys.mac.hardware
4492,comp.sys.mac.hardware
4493,comp.sys.mac.hardware
4494,comp.sys.mac.hardware
4495,comp.sys.mac.hardware
4496,comp.sys.mac.hardware
4497,comp.sys.mac.hardware
4498,comp.sys.mac.hardware
4499,comp.sys.mac.hardware
4500,comp.sys.mac.hardware
4501,comp.sys.mac.hardware
4502,comp.sys.mac.hardware
4503,comp.sys.mac.hardware
4504,comp.sys.mac.hardware
4505,comp.sys.mac.hardware
4506,comp.sys.mac.hardware
4507,comp.sys.mac.hardware
4508,comp.sys.mac.hardware
4509,comp.sys.mac.hardware
4510,comp.sys.mac.hardware
4511,comp.sys.mac.hardware
4512,comp.sys.mac.hardware
4513,comp.sys.mac.hardware
4514,comp.sys.mac.hardware
4515,comp.sys.mac.hardware
4516,comp.sys.mac.hardware
4517,comp.sys.mac.hardware
4518,comp.sys.mac.hardware
4519,comp.sys.mac.hardware
4520,comp.sys.mac.hardware
4521,comp.sys.mac.hardware
4522,comp.sys.mac.hardware
4523,comp.sys.mac.hardware
4524,comp.sys.mac.hardware
4525,comp.sys.mac.hardware
4526,comp.sys.mac.hardware
4527,comp.sys.mac.hardware
4528,comp.sys.mac.hardware
4529,comp.sys.mac.hardware
4530,comp.sys.mac.hardware
4531,comp.sys.mac.hardware
4532,comp.sys.mac.hardware
4533,comp.sys.mac.hardware
4534,comp.sys.mac.hardware
4535,comp.sys.mac.hardware
4536,comp.sys.mac.hardware
4537,comp.sys.mac.hardware
4538,comp.sys.mac.hardware
4539,comp.sys.mac.hardware
4540,comp.sys.mac.hardware
4541,comp.sys.mac.hardware
4542,comp.sys.mac.hardware
4543,comp.sys.mac.hardware
4544,comp.sys.mac.hardware
4545,comp.sys.mac.hardware
4546,comp.sys.mac.hardware
4547,comp.sys.mac.hardware
4548,comp.sys.mac.hardware
4549,comp.sys.mac.hardware
4550,comp.sys.mac.hardware
4551,comp.sys.mac.hardware
4552,comp.sys.mac.hardware
4553,comp.sys.mac.hardware
4554,comp.sys.mac.hardware
4555,comp.sys.mac.hardware
4556,comp.sys.mac.hardware
4557,comp.sys.mac.hardware
4558,comp.sys.mac.hardware
4559,comp.sys.mac.hardware
4560,comp.sys.mac.hardware
4561,comp.sys.mac.hardware
4562,comp.sys.mac.hardware
4563,comp.sys.mac.hardware
4564,comp.sys.mac.hardware
4565,comp.sys.mac.hardware
4566,comp.sys.mac.hardware
4567,comp.sys.mac.hardware
4568,comp.sys.mac.hardware
4569,comp.sys.mac.hardware
4570,comp.sys.mac.hardware
4571,comp.sys.mac.hardware
4572,comp.sys.mac.hardware
4573,comp.sys.mac.hardware
4574,comp.sys.mac.hardware
4575,comp.sys.mac.hardware
4576,comp.sys.mac.hardware
4577,comp.sys.mac.hardware
4578,comp.sys.mac.hardware
4579,comp.sys.mac.hardware
4580,comp.sys.mac.hardware
4581,comp.sys.mac.hardware
4582,comp.sys.mac.hardware
4583,comp.sys.mac.hardware
4584,comp.sys.mac.hardware
4585,comp.sys.mac.hardware
4586,comp.sys.mac.hardware
4587,comp.sys.mac.hardware
4588,comp.sys.mac.hardware
4589,comp.sys.mac.hardware
4590,comp.sys.mac.hardware
4591,comp.sys.mac.hardware
4592,comp.sys.mac.hardware
4593,comp.sys.mac.hardware
4594,comp.sys.mac.hardware
4595,comp.sys.mac.hardware
4596,comp.sys.mac.hardware
4597,comp.sys.mac.hardware
4598,comp.sys.mac.hardware
4599,comp.sys.mac.hardware
4600,comp.sys.mac.hardware
4601,comp.sys.mac.hardware
4602,comp.sys.mac.hardware
4603,comp.sys.mac.hardware
4604,comp.sys.mac.hardware
4605,comp.sys.mac.hardware
4606,comp.sys.mac.hardware
4607,comp.sys.mac.hardware
4608,comp.sys.mac.hardware
4609,comp.sys.mac.hardware
4610,comp.sys.mac.hardware
4611,comp.sys.mac.hardware
4612,comp.sys.mac.hardware
4613,comp.sys.mac.hardware
4614,comp.sys.mac.hardware
4615,comp.sys.mac.hardware
4616,comp.sys.mac.hardware
4617,comp.sys.mac.hardware
4618,comp.sys.mac.hardware
4619,comp.sys.mac.hardware
4620,comp.sys.mac.hardware
4621,comp.sys.mac.hardware
4622,comp.sys.mac.hardware
4623,comp.sys.mac.hardware
4624,comp.sys.mac.hardware
4625,comp.sys.mac.hardware
4626,comp.sys.mac.hardware
4627,comp.sys.mac.hardware
4628,comp.sys.mac.hardware
4629,comp.sys.mac.hardware
4630,comp.sys.mac.hardware
4631,comp.sys.mac.hardware
4632,comp.sys.mac.hardware
4633,comp.sys.mac.hardware
4634,comp.sys.mac.hardware
4635,comp.sys.mac.hardware
4636,comp.sys.mac.hardware
4637,comp.sys.mac.hardware
4638,comp.sys.mac.hardware
4639,comp.sys.mac.hardware
4640,comp.sys.mac.hardware
4641,comp.sys.mac.hardware
4642,comp.sys.mac.hardware
4643,comp.sys.mac.hardware
4644,comp.sys.mac.hardware
4645,comp.sys.mac.hardware
4646,comp.sys.mac.hardware
4647,comp.sys.mac.hardware
4648,comp.sys.mac.hardware
4649,comp.sys.mac.hardware
4650,comp.sys.mac.hardware
4651,comp.sys.mac.hardware
4652,comp.sys.mac.hardware
4653,comp.sys.mac.hardware
4654,comp.sys.mac.hardware
4655,comp.sys.mac.hardware
4656,comp.sys.mac.hardware
4657,comp.sys.mac.hardware
4658,comp.sys.mac.hardware
4659,comp.sys.mac.hardware
4660,comp.sys.mac.hardware
4661,comp.sys.mac.hardware
4662,comp.sys.mac.hardware
4663,comp.sys.mac.hardware
4664,comp.sys.mac.hardware
4665,comp.sys.mac.hardware
4666,comp.sys.mac.hardware
4667,comp.sys.mac.hardware
4668,comp.sys.mac.hardware
4669,comp.sys.mac.hardware
4670,comp.sys.mac.hardware
4671,comp.sys.mac.hardware
4672,comp.sys.mac.hardware
4673,comp.sys.mac.hardware
4674,comp.sys.mac.hardware
4675,comp.sys.mac.hardware
4676,comp.sys.mac.hardware
4677,comp.sys.mac.hardware
4678,comp.sys.mac.hardware
4679,comp.sys.mac.hardware
4680,comp.sys.mac.hardware
4681,comp.sys.mac.hardware
4682,comp.sys.mac.hardware
4683,comp.sys.mac.hardware
4684,comp.sys.mac.hardware
4685,comp.sys.mac.hardware
4686,comp.sys.mac.hardware
4687,comp.sys.mac.hardware
4688,comp.sys.mac.hardware
4689,comp.sys.mac.hardware
4690,comp.sys.mac.hardware
4691,comp.sys.mac.hardware
4692,comp.sys.mac.hardware
4693,comp.sys.mac.hardware
4694,comp.sys.mac.hardware
4695,comp.sys.mac.hardware
4696,comp.sys.mac.hardware
4697,comp.sys.mac.hardware
4698,comp.sys.mac.hardware
